paper_id,authors,author_ids,title,year,committee_presentation_decision,committee_publication_decision,abstract,body
2018/180,Grant Shike,99,Psychological Assessment in South Africa: Research and applications,2018,Reject,Reject,"Well, I liked the work on the farm. Tom and Mary said they enjoyed the show. She pretended not to hear him yesterday. We headed up onto the roof. Where exactly are you going? Sami is keeping a low profile. I think that Tom has passed away. Is it necessary for Tom and Mary to do that by themselves? Mary said she was confused. Black people had to sit in the back of the bus, or stand if the back was full.",NA
2018/181,"Noella Kaska,Francesca Geisinsky,Raymon Gilpatrick,Victoria Wohlers,Dannette Debenedetti","100,1,2,3,4",Placing Empire: Travel and the Social Imagination in Imperial Japan,2018,Accept,Reject,"The country seethed over the issue of national defense. Hi. My name is Oleg, I'm thirty years old, and I still sleep with a cat. Shall I get you a chair? I invited Tom over to my place. It takes time. Sami knows what Layla wants. This desk is broken. What do you call a man who takes care of sheep in the field? Mary often did that when she was younger. Tom is my business partner. Sami didn't pay attention to Layla's audition. When are you going to meet with Tom? Stay in your lane. That's all quite true. He tried to get me to help him. Tom said Mary knew that she might be permitted to do that. I don't think Tom and Mary like swimming. I suggest that you do that right away. Hey, I need a favor.",NA
2018/182,Johnathan Mcmulen,5,Antología conmemorativa: nueva revista de filología hispánica : cincuenta tomos : volumen II,2018,Accept,Reject,"Why would I laugh? Does Tom need anything else? I'm looking forward to the New Year holidays. Sami told Layla. Mary didn't do the dishes. Tell Tom how you plan to do that. Where are you running, little hare? She never really got over him. Tom said he doesn't think Mary really wants to do that today. Our son has just started walking. That wasn't very easy to take.",NA
2018/183,"Darla Chitwood,Elfrieda Loxton","6,7",Los materiales didácticos para la enseñanza del español a los indígenas mexicanos,2018,Reject,Reject,That wasn't very convincing. She's a very lucky girl. Have a happy holiday season and a very happy New Year! He is at my side. He is beside me. I thought that you didn't play tennis. I can't believe you told him that.,NA
2018/184,"Dina Dage,Sibyl Locatelli,Gena Freshwater,Carie Shubrooks,Asia Smeathers,Ashli Kluemper,Katelynn Dangerfield","8,9,10,11,12,13,14",Large-Scale Land Acquisitions: Focus on South-East Asia,2018,Accept,Accept,"I hope Tom is coming. Parents and religious leaders criticized him. Tom should get the death penalty. Isn't that possible? Make it a person-to-person call, please. Sami checked his tires. Do you think that's true? She lives in Britain. Mary bristled with rage after Tom broke her vase. I won't tolerate this kind of behavior anymore. Tom didn't allow me to pay for dinner. I have to take Tom to a doctor. “I can bring my laptop for you to copy it.” “Oh, don’t bother, no need to carry it around, I’d rather give you a memory stick later.” Tom was completely honest. The man put the gun against his forehead and squeezed the trigger. Mary's husband asked her to quit her job. What do you mean he's not in his room?",NA
2018/185,"Dustin Barben,Janeth Zierenberg,Ryann Babicke,Angela Blossomgame,Felica Layva","15,16,17,18,19",Conversation about Healthy Eating,2018,Reject,Reject,"Sami is a predator. Everybody's a critic. I sure hope I don't catch what's going around. Where did you visit them? I apologize for not doing this sooner. It'll be my birthday soon. Did you have to get up very early this morning? Tell Tom what time he's supposed to be there. Do you think that Tom has any chance of winning? The driver’s license can serve as photo identification. How do we know light travels faster than sound? I love sports, too. She has selective hearing. They can't find their shoes. Sami promised his mom to come home before midnight. Tom thinks he loves Mary more than John loves Alice. Have you made any more progress? I'm just looking for Tom. Did you help Tom while you were in Boston?",NA
2018/186,"Theda Headly,Deborah Tavolacci,Wilburn Vigor,Reggie Fogelson,Queenie Pienta","20,21,22,23,24",Musikgeschichte ohne Markennamen: Soziologie und Ästhetik des Klavierquintetts,2018,Accept,Reject,"Tom asked me a couple of questions. I don't think that we're ready to do that yet. I thought that I was going to be rich. I was trying to do something special for Tom. It doesn't matter who says that, it's not true. I shouted. The joke is on them. That's what you always say. This castle tower commands a panoramic view of the whole city. The crowd was cheering as Tom crossed the finish line.",NA
2018/187,"Joan Wehby,Brenda Bohrman","25,26",Soziale Grundsicherung in der Weltgesellschaft: Monetäre Mindestsicherungssysteme in den Ländern des Südens und des Nordens. Weltweiter Survey und theoretische Verortung,2018,Accept,Reject,Tom asked for my permission to use my computer. The test was multiple choice. Tom wished that his classmates would treat each other with more respect. I don't think that Tom knows who's going to help Mary do that. Mr and Mrs Jones pay their servants every week. What makes you think Tom hasn't done that already?,NA
2018/188,"Bertha Fuhrmann,Vinita Behne,Kamilah Losser,Lanette Daty,Lissette Macugay","27,28,29,30,31",Surgimiento y caída del Imperio mexicano,2018,Reject,Reject,"This DLC is so big, it should really be called an expansion pack. There are many more beautiful ladies in Shanghai than in Tokyo. You rarely ever wake up this early. I don't know where you are now. And actually, it was simple! The company once again went into the red. It is beyond saving. I translated all her sentences in Berber. They stayed at a luxury hotel. You seemed surprised when Tom told you that you had to do that.",NA
2018/189,Nestor Siemonsma,32,"Hours of Opportunity, Volume 2: The Power of Data to Improve After-School Programs Citywide",2018,Accept,Reject,"She did not arrive until the concert was over. Tom is here to help Mary figure out her income taxes. They ate their salad. You are very nice. I am seeing my uncle tomorrow. Is breakfast included? She watched him swim. However, I've never been a guest in an English household that wasn't generous. Mary looked down at her shoes. I know I should've gone to Boston. Mary told me that she was planning to study abroad. I was shocked by what I found in Tom's room. People started calling him Sami. Don't be surprised if Tom does that. Doing nothing isn't an option. I have to change buses two times. The pretty girl in the bikini was an eye-opener on the beach. He stayed there during the vacation. Tom shared his piece of cake with Mary. Sami started an affair with another cook.",NA
2018/190,"Suanne Airhart,Hershel Yellen,Tyree Nonemaker,Kathern Lorange,Wen Bayird,Erwin Balwinski,Grayce Lohr","33,34,35,36,37,38,39",The Ukrainian Crisis and European Security: Implications for the United States and U.S. Army,2018,Accept,Accept,"No matter how busy you are, you have to do your homework. That which does not succeed by force succeeds by excessive force. The thought of rating people by attractiveness does not seem fair to me. The question itself is fundamentally wrong. The view is breathtaking. I'm now going to do that. I am slightly ill, I assume. Sami doesn't think it is going to work.",NA
2018/191,"Tabitha Frawkin,Ariane Arnt,Billy Forsthoffer,Marline Scheidecker,Sid Horikoshi,Moshe Tennyson","40,41,42,43,44,45",Mediengewalt und Kognition: Eine experimentelle Untersuchung der Wirkungen gewalthaltiger Bildschirmmedien auf Gedächtnis- und Konzentrationsleistung am Beispiel der Computerspielnutzung,2018,Reject,Reject,"Tom bit his lip. Her behavior is my primary concern. Or, can you? You're asking the wrong question. Tom said he thought that Mary would want to do that. Tom must have done that by himself. I have no interest whatsoever in eating English food. Nothing is more unhealthy than being sick. I won't take such insults from anybody. I don't care how much money Tom has. Nobody's going to do anything to you, Tom. I was mostly right. I hope it won't be long before I hear from Tom. Tom dropped his phone and broke it. I don't know what I'm going to do with Tom. Sami asked for God's protection. You went on the school trip, didn't you? How was it? Tom said everyone had a gun. I didn't hear Tom sing. You've got to get this done before you can go home.",NA
2018/192,"Leigha Puryear,Shakira Heidtke,Jennette Truly,Emmy Farfalla","46,47,48,49",New Approaches to Defense Inflation and Discounting,2018,Accept,Accept,"Tom isn't anything like the other boys. Do you often lie to your husband? Tom is in his bedroom. I am finally quits with the man. I'm raising my four sons in Kabylie. Thank God it's Friday. All of my kids want to learn how to swim. Tom told me that he wants to die. I can't do that for you. I've learned so much from Tom. Mary didn't know what she should say. Learning languages comes easy to him. I have been studying English for six years now. I made big leaps in my Berber. Tom is quite artistic. I spend a lot of time with them. Dan was seen talking to an unknown man near the restaurant. It's obvious. Tom, someone is here to see you.",NA
2018/193,"Nakia Juliusson,Jenniffer Biber,Zina Goeller,Fallon Schiefelbein,Hassie Krysinski","50,51,52,53,54",Wir sind die Medien: Internet und politischer Wandel in Iran,2018,Accept,Reject,"I don't want to, either. Our galaxy is the Milky Way. I didn't really think I'd enjoy doing that. Mary forced herself to stay alert. Islam had a really good effect on his life. I can't imagine why not. That's a heartwarming scene. Tom decided to do that for two reasons. Since we got married, he's become a devoted family man.",NA
